Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
SD343	abui1241	Are there negative verbs?	0	y	kaleng: not.want	nan	2:?;0:y;1:n	
SD344	abui1241	Are there adjectives (elements denoting property concepts) that act like nouns?	0	n		nan	1:y;0:n	
SD369	abui1241	Can ideophones act like their own morphosyntactic class?	0	n		nan	1:no data;2:?;0:n	
SD381	abui1241	Is sex of speaker a factor in differentiating at least one sibling term?	0	y		nan	3:no data;2:?;0:y;1:n	
SD388	abui1241	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	
SD389	abui1241	Is there nominalizing morphology?	?	Not known		nan	0:y	
SD390	abui1241	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	
SD391	abui1241	Is there a predicative possessive construction?	?	Not known		nan	0:y	
SD392	abui1241	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	
SD393	abui1241	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	
SD394	abui1241	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	
SD395	abui1241	Is topological information expressed by adpositions?	?	Not known		nan	0:n	
SD396	abui1241	Is topological information expressed by nouns?	?	Not known		nan	0:y	
SD397	abui1241	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	
SD398	abui1241	Do geocentric terms have deictic use?	?	Not known		nan	0:y	
SD399	abui1241	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	
SD400	abui1241	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	
SD401	abui1241	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	
SD402	abui1241	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	
SD403	abui1241	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	
SD404	abui1241	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	
SD405	abui1241	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	
SD406	abui1241	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	
SD407	abui1241	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	
