Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
SD321	adon1237	Are S and O marked by the same affix/clitic?	0	y	go turu-k 'I sleep' , Tinus belo-k 'Tinus stabbed me'.	Elvis Unwira p.c. 2016	2:n/a;0:y;1:n	
SD341	adon1237	Can negation be marked postverbally?	0	y		nan	0:y;1:n	
SD342	adon1237	Can negation be marked preverbally?	1	y		nan	1:y;0:n	
SD343	adon1237	Are there negative verbs?	1	n		nan	2:?;0:y;1:n	
SD344	adon1237	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	
SD369	adon1237	Can ideophones act like their own morphosyntactic class?	0	n		nan	1:no data;2:?;0:n	
SD381	adon1237	Is sex of speaker a factor in differentiating at least one sibling term?	1	n		nan	3:no data;2:?;0:y;1:n	
SD388	adon1237	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	
SD389	adon1237	Is there nominalizing morphology?	?	Not known		nan	0:y	
SD390	adon1237	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	
SD391	adon1237	Is there a predicative possessive construction?	?	Not known		nan	0:y	
SD392	adon1237	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	
SD393	adon1237	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	
SD394	adon1237	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	
SD395	adon1237	Is topological information expressed by adpositions?	?	Not known		nan	0:n	
SD396	adon1237	Is topological information expressed by nouns?	?	Not known		nan	0:y	
SD397	adon1237	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	
SD398	adon1237	Do geocentric terms have deictic use?	?	Not known		nan	0:y	
SD399	adon1237	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	
SD400	adon1237	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	
SD401	adon1237	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	
SD402	adon1237	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	
SD403	adon1237	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	
SD404	adon1237	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	
SD405	adon1237	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	
SD406	adon1237	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	
SD407	adon1237	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	
