Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
tetu1245	R4309a	Are there complement clauses for speech verbs?	0.0	y		p. 277	3:no data;2:?;0:y;1:n	nan
tetu1245	R4309b	Are there complement clauses for perception verbs?	0.0	y		p. 278	3:no data;2:?;0:y;1:n	nan
tetu1245	R4309c	Is there a complementizer that precedes a complement clause?	2.0	y	hosi 'about', batu 'so that', ne'ebe 'so that; they are rare and infrequently used.	p 283ff.	1:no data;4:n/a;3:?;2:y;0:n	nan
tetu1245	R4309d	Is there a complementizer that follows a complement clause?	0.0	n		nan	1:no data;4:n/a;3:?;2:y;0:n	nan
tetu1245	R4311	Are there participle or gerund constructions, morphologically separate from RC or subordinate clauses?	0.0	n		nan	1:?;0:n	nan
tetu1245	R5202	Is there a construction encoding kin dyads?	1.0	n	ina-'ama is only example	nan	0:no data;3:?;2:y;1:n	nan
tetu1245	R5203	Is the term for father the same as the term for father's brother  (i.e. F = FB)?	1.0	y	ama	nan	3:no data;2:?;1:y;0:n	nan
tetu1245	R5204	Is the term for mother's brother the same as the term for father's brother (i.e. MB = FB)?	0.0	n	nai tua	nan	3:no data;2:?;1:y;0:n	nan
tetu1245	R5205	Are there self-converse grandparent terms?	2.0	?	no data	nan	1:no data;2:?;0:n	nan
tetu1245	R5206	Is there a terminological distinction between cross- and parallel-cousins?	0.0	n	oa are paternal cousins, ali are maternal cousins; no distinction between cross/parallel cousins	nan	3:no data;2:?;1:y;0:n	nan
tetu1245	R5207	Is there a terminological distinction between first and second cousins (for at least some types of cousin)?	2.0	?	no data	nan	3:no data;2:?;1:y;0:n	nan
tetu1245	R5208	Is there a terminological distinction between patrilateral and matrilateral cousins (for at least some types of cousin)?	1.0	y	oa are paternal cousins, ali are maternal cousins; no distinction between cross/parallel cousins	nan	3:no data;2:?;1:y;0:n	nan
tetu1245	R5209	Is the term for a man's child distinct from the term for a woman's child?	0.0	n		nan	2:no data;1:?;0:n	nan
tetu1245	R5210	Is the term for a man's child the same as the term for a woman's brother's child?	1.0	n		nan	3:no data;2:?;0:y;1:n	nan
tetu1245	R5211	Is relative age a factor in differentiating at least one sibling term?	0.0	y	mau, bi= older sibling, kau= younger sibling	nan	1:no data;2:?;0:y	nan
tetu1245	R5212	Is sex of referent a factor in differentiating at least one sibling term?	1.0	y	mau = older brother, bi=older sister	nan	3:no data;2:?;1:y;0:n	nan
tetu1245	SD224	What is the relative position of possessor noun and possessed in the attributive possessive construction?	0.0	1		nan	0:1;2:3;1:posn n	nan
tetu1245	SD295	Do demonstratives encode direction (based on a coordinate system)?	1.0	n		nan	2:?;0:y;1:n	nan
tetu1245	SD319	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	nan
tetu1245	SD320	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	nan
tetu1245	SD321	Are S and O marked by the same affix/clitic?	2.0	n/a		nan	2:n/a;0:y;1:n	nan
tetu1245	SD341	Can negation be marked postverbally?	0.0	y	ha'i follows the verb and can co-occor with la. It is less common than la.	p. 228-229	0:y;1:n	nan
tetu1245	SD342	Can negation be marked preverbally?	1.0	y	la precedes the verb and can co-occur with ha'i. It is more common than ha'i.	p. 228-229	1:y;0:n	nan
tetu1245	SD343	Are there negative verbs?	0.0	y		nan	2:?;0:y;1:n	nan
tetu1245	SD344	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	nan
tetu1245	SD369	Can ideophones act like their own morphosyntactic class?	0.0	n		nan	1:no data;2:?;0:n	nan
tetu1245	SD381	Is sex of speaker a factor in differentiating at least one sibling term?	1.0	n		nan	3:no data;2:?;0:y;1:n	nan
tetu1245	SD388	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	nan
tetu1245	SD389	Is there nominalizing morphology?	?	Not known		nan	0:y	nan
tetu1245	SD390	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	nan
tetu1245	SD391	Is there a predicative possessive construction?	?	Not known		nan	0:y	nan
tetu1245	SD392	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	nan
tetu1245	SD393	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	nan
tetu1245	SD394	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	nan
tetu1245	SD395	Is topological information expressed by adpositions?	?	Not known		nan	0:n	nan
tetu1245	SD396	Is topological information expressed by nouns?	?	Not known		nan	0:y	nan
tetu1245	SD397	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	nan
tetu1245	SD398	Do geocentric terms have deictic use?	?	Not known		nan	0:y	nan
tetu1245	SD399	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	nan
tetu1245	SD400	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	nan
tetu1245	SD401	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	nan
tetu1245	SD402	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	nan
tetu1245	SD403	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
tetu1245	SD404	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
tetu1245	SD405	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	nan
tetu1245	SD406	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	nan
tetu1245	SD407	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	nan
