Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
R5208	lamm1241	Is there a terminological distinction between patrilateral and matrilateral cousins (for at least some types of cousin)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5209	lamm1241	Is the term for a man's child distinct from the term for a woman's child?	0	n		nan	2:no data;1:?;0:n	
R5210	lamm1241	Is the term for a man's child the same as the term for a woman's brother's child?	1	n		nan	3:no data;2:?;0:y;1:n	
R5211	lamm1241	Is relative age a factor in differentiating at least one sibling term?	0	y		nan	1:no data;2:?;0:y	
R5212	lamm1241	Is sex of referent a factor in differentiating at least one sibling term?	1	y		nan	3:no data;2:?;1:y;0:n	
SD224	lamm1241	What is the relative position of possessor noun and possessed in the attributive possessive construction?	0	1		nan	0:1;2:3;1:posn n	
SD295	lamm1241	Do demonstratives encode direction (based on a coordinate system)?	1	n		nan	2:?;0:y;1:n	
SD319	lamm1241	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	
SD320	lamm1241	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	
SD321	lamm1241	Are S and O marked by the same affix/clitic?	0	y	There is only one prefix paradigm.	nan	2:n/a;0:y;1:n	
SD341	lamm1241	Can negation be marked postverbally?	0	y		nan	0:y;1:n	
SD342	lamm1241	Can negation be marked preverbally?	0	n		nan	1:y;0:n	
SD343	lamm1241	Are there negative verbs?	0	y	Negator kauwa has verb-like properties	nan	2:?;0:y;1:n	
SD344	lamm1241	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	
SD369	lamm1241	Can ideophones act like their own morphosyntactic class?	0	n		nan	1:no data;2:?;0:n	
SD381	lamm1241	Is sex of speaker a factor in differentiating at least one sibling term?	0	y		nan	3:no data;2:?;0:y;1:n	
SD388	lamm1241	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	
SD389	lamm1241	Is there nominalizing morphology?	?	Not known		nan	0:y	
SD390	lamm1241	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	
SD391	lamm1241	Is there a predicative possessive construction?	?	Not known		nan	0:y	
SD392	lamm1241	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	
SD393	lamm1241	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	
SD394	lamm1241	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	
SD395	lamm1241	Is topological information expressed by adpositions?	?	Not known		nan	0:n	
SD396	lamm1241	Is topological information expressed by nouns?	?	Not known		nan	0:y	
SD397	lamm1241	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	
SD398	lamm1241	Do geocentric terms have deictic use?	?	Not known		nan	0:y	
SD399	lamm1241	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	
SD400	lamm1241	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	
SD401	lamm1241	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	
SD402	lamm1241	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	
SD403	lamm1241	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	
SD404	lamm1241	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	
SD405	lamm1241	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	
SD406	lamm1241	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	
SD407	lamm1241	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	
