Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
R4307	lewo1244	Are there purposive non-finite subordinate clauses?	2	?		nan	2:?;1:y;0:n	
R4308	lewo1244	Are there temporal non-finite subordinate clauses?	2	?		nan	2:?;1:y;0:n	
R4308a	lewo1244	Are there conditional non-finite subordinate clauses?	2	?		nan	2:?;0:y;1:n	
R4309a	lewo1244	Are there complement clauses for speech verbs?	0	y		p.442	3:no data;2:?;0:y;1:n	
R4309b	lewo1244	Are there complement clauses for perception verbs?	0	y		p.442	3:no data;2:?;0:y;1:n	
R4309c	lewo1244	Is there a complementizer that precedes a complement clause?	0	n		p.442	1:no data;4:n/a;3:?;2:y;0:n	
R4309d	lewo1244	Is there a complementizer that follows a complement clause?	0	n		p.442	1:no data;4:n/a;3:?;2:y;0:n	
R4311	lewo1244	Are there participle or gerund constructions, morphologically separate from RC or subordinate clauses?	0	n		nan	1:?;0:n	
R5202	lewo1244	Is there a construction encoding kin dyads?	3	?		nan	0:no data;3:?;2:y;1:n	
R5203	lewo1244	Is the term for father the same as the term for father's brother  (i.e. F = FB)?	2	?		nan	3:no data;2:?;1:y;0:n	
R5204	lewo1244	Is the term for mother's brother the same as the term for father's brother (i.e. MB = FB)?	2	?		nan	3:no data;2:?;1:y;0:n	
R5205	lewo1244	Are there self-converse grandparent terms?	2	?		nan	1:no data;2:?;0:n	
R5206	lewo1244	Is there a terminological distinction between cross- and parallel-cousins?	2	?		nan	3:no data;2:?;1:y;0:n	
R5207	lewo1244	Is there a terminological distinction between first and second cousins (for at least some types of cousin)?	2	?		nan	3:no data;2:?;1:y;0:n	
R5208	lewo1244	Is there a terminological distinction between patrilateral and matrilateral cousins (for at least some types of cousin)?	2	?		nan	3:no data;2:?;1:y;0:n	
R5209	lewo1244	Is the term for a man's child distinct from the term for a woman's child?	1	?		nan	2:no data;1:?;0:n	
R5210	lewo1244	Is the term for a man's child the same as the term for a woman's brother's child?	2	?		nan	3:no data;2:?;0:y;1:n	
R5211	lewo1244	Is relative age a factor in differentiating at least one sibling term?	0	y		p.152	1:no data;2:?;0:y	
R5212	lewo1244	Is sex of referent a factor in differentiating at least one sibling term?	2	?		nan	3:no data;2:?;1:y;0:n	
SD224	lewo1244	What is the relative position of possessor noun and possessed in the attributive possessive construction?	0	1		p.233	0:1;2:3;1:posn n	
SD295	lewo1244	Do demonstratives encode direction (based on a coordinate system)?	?	Not known		nan	2:?;0:y;1:n	
SD319	lewo1244	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	
SD320	lewo1244	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	
SD321	lewo1244	Are S and O marked by the same affix/clitic?	1	n		nan	2:n/a;0:y;1:n	
SD341	lewo1244	Can negation be marked postverbally?	0	y		nan	0:y;1:n	
SD342	lewo1244	Can negation be marked preverbally?	1	y	only prohibitive	p.430	1:y;0:n	
SD343	lewo1244	Are there negative verbs?	?	Not known		nan	2:?;0:y;1:n	
SD344	lewo1244	Are there adjectives (elements denoting property concepts) that act like nouns?	1	y	Adjectival nouns can appear as NPs or modifier without adapting their shape.	p.175	1:y;0:n	
SD369	lewo1244	Can ideophones act like their own morphosyntactic class?	2	?		nan	1:no data;2:?;0:n	
SD381	lewo1244	Is sex of speaker a factor in differentiating at least one sibling term?	2	?		nan	3:no data;2:?;0:y;1:n	
SD388	lewo1244	Are there allophonic phonation types for vowels?	1	n		p.54-55	0:y;1:n	
SD389	lewo1244	Is there nominalizing morphology?	0	y	"suffix -N or enclitic =kə̃ 
nominalizinɡ verbs and adjectival verbs
other functionː marks nouns as possessed "	p.112-115	0:y	
SD390	lewo1244	Can horizontal direction be marked in demonstratives?	1	y		p.263	1:y;0:n	
SD391	lewo1244	Is there a predicative possessive construction?	0	y	using the verb noʔo 'exist' or ə̃mũ 'not exist' or the verb -ə̃ʔə̃ 'do;with'	p.345	0:y	
SD392	lewo1244	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	
SD393	lewo1244	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	
SD394	lewo1244	Are there suppletive forms for negated verbs?	0	y	noʔo 'exist' ə̃mũ 'not exist'	p.344-345	0:y	
SD395	lewo1244	Is topological information expressed by adpositions?	0	n	by nouns, but they could be on the way to postpositions (gramamticalization)	p.512	0:n	
SD396	lewo1244	Is topological information expressed by nouns?	0	y		p.512	0:y	
SD397	lewo1244	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	0	y		p.530	0:y	
SD398	lewo1244	Do geocentric terms have deictic use?	0	y		p.522,525	0:y	
SD399	lewo1244	Can geocentric terms function as adverbs?	0	y		p.265	0:y	
SD400	lewo1244	Can geocentric terms function as adpositions?	0	y		p.265	0:y	
SD401	lewo1244	Can demonstratives function as adverbs (without changing its form)?	1	n		nan	0:y;1:n	
SD402	lewo1244	Can demonstratives function as prepositions (without changing its form)?	1	n		nan	0:y;1:n	
SD403	lewo1244	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	0	y		p.562	0:y	
SD404	lewo1244	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	0	y		p.563	0:y	
SD405	lewo1244	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	0	n		p.568	1:?;0:n	
SD406	lewo1244	Is it possible to use another frame of reference?	0	y	hither/thither'frame of reference	p.573	1:?;0:y	
SD407	lewo1244	Which frame of reference is preferred in the expression of projective spatial relations?	0	a		p.562	1:?;0:a	
